id,module_id,code,question_type,question_text,question_image_original,question_image,answer,question_order_text,question_graph_content,seq_no,difficulty,points_earned,translatable,status,created_by,updated_by,created_by,updated_by,deleted_by
22137,307,22137,FIB,Transform the words into the correct contraction.<br/><br/>you would,,,you'd,,,8,1,1,,Enabled,,,,,
22138,307,22138,FIB,Transform the words into the correct contraction.<br/><br/>you have,,,you've,,,9,1,1,,Enabled,,,,,
22139,307,22139,FIB,Transform the words into the correct contraction.<br/><br/>you had,,,you'd,,,10,1,1,,Enabled,,,,,
22140,307,22140,FIB,Transform the words into the correct contraction.<br/><br/>It is,,,it's,,,11,1,1,,Enabled,,,,,
22141,307,22141,FIB,Transform the words into the correct contraction.<br/><br/>who is,,,who's,,,12,1,1,,Enabled,,,,,
22142,307,22142,FIB,Transform the words into the correct contraction.<br/><br/>who are,,,who're,,,13,1,1,,Enabled,,,,,
22143,307,22143,FIB,Transform the words into the correct contraction.<br/><br/>how is,,,how's,,,14,1,1,,Enabled,,,,,
22144,307,22144,FIB,Transform the words into the correct contraction.<br/><br/>when is,,,when's,,,15,1,1,,Enabled,,,,,
22145,307,22145,FIB,Transform the words into the correct contraction.<br/><br/>when has,,,when's,,,16,1,1,,Enabled,,,,,
22146,307,22146,FIB,Transform the words into the correct contraction.<br/><br/>she is,,,she's,,,17,1,1,,Enabled,,,,,
22147,307,22147,FIB,Transform the words into the correct contraction.<br/><br/>they are,,,they're,,,18,1,1,,Enabled,,,,,
22148,307,22148,FIB,Transform the words into the correct contraction.<br/><br/>they will,,,they'll,,,19,1,1,,Enabled,,,,,
22149,307,22149,FIB,Transform the words into the correct contraction.<br/><br/>she had,,,she'd,,,1,2,1,,Enabled,,,,,
22150,307,22150,FIB,Transform the words into the correct contraction.<br/><br/>she will,,,she'll,,,2,2,1,,Enabled,,,,,
22151,307,22151,FIB,Transform the words into the correct contraction.<br/><br/>when will,,,when'll,,,3,2,1,,Enabled,,,,,
22152,307,22152,FIB,Transform the words into the correct contraction.<br/><br/>what is,,,what's,,,4,2,1,,Enabled,,,,,
22153,307,22153,FIB,Transform the words into the correct contraction.<br/><br/>what has,,,what's,,,5,2,1,,Enabled,,,,,
22154,307,22154,FIB,Transform the words into the correct contraction.<br/><br/>what had,,,what'd,,,6,2,1,,Enabled,,,,,
22155,307,22155,FIB,Transform the words into the correct contraction.<br/><br/>where will,,,where'll,,,7,2,1,,Enabled,,,,,
22156,307,22156,FIB,Transform the words into the correct contraction.<br/><br/>he will,,,he'll,,,8,2,1,,Enabled,,,,,
22157,307,22157,FIB,Transform the words into the correct contraction.<br/><br/>he would,,,he'd,,,9,2,1,,Enabled,,,,,
22158,307,22158,FIB,Transform the words into the correct contraction.<br/><br/>did not,,,didn't,,,10,2,1,,Enabled,,,,,
22159,307,22159,FIB,Transform the words into the correct contraction.<br/><br/>must not,,,mustn't,,,11,2,1,,Enabled,,,,,
22160,307,22160,FIB,Complete the sentence by writing the proper contraction.<br/><br/>(I will)____ walk to school.,,,I'll,,,12,2,1,,Enabled,,,,,
22161,307,22161,FIB,Complete the sentence by writing the proper contraction.<br/><br/>There____(will not) be any event this year.,,,won't,,,13,2,1,,Enabled,,,,,
22162,307,22162,FIB,Complete the sentence by writing the proper contraction.<br/><br/>(He is)____going to the park.,,,He's,,,14,2,1,,Enabled,,,,,
22163,307,22163,FIB,Complete the sentence by writing the proper contraction.<br/><br/>(We are)____attending the olympics.,,,We're,,,15,2,1,,Enabled,,,,,
22164,307,22164,FIB,Complete the sentence by writing the proper contraction.<br/><br/>(Who are)______you talking to?,,,Who're,,,16,2,1,,Enabled,,,,,
22165,307,22165,FIB,Complete the sentence by writing the proper contraction.<br/><br/>He____(can not) make it today.,,,can't,,,17,2,1,,Enabled,,,,,
22166,307,22166,FIB,Complete the sentence by writing the proper contraction.<br/><br/>They____(had not) prepared for the storm.,,,hadn't,,,18,2,1,,Enabled,,,,,
22167,307,22167,FIB,Complete the sentence by writing the proper contraction.<br/><br/>Hugh____(does not) know the schedule for the exams.,,,doesn't,,,19,2,1,,Enabled,,,,,
22168,307,22168,FIB,Complete the sentence by writing the proper contraction.<br/><br/>Peter_____(could not) prepare dinner.,,,couldn't,,,1,3,1,,Enabled,,,,,
22169,307,22169,FIB,Complete the sentence by writing the proper contraction.<br/><br/>I____(should not) fool around.,,,shouldn't,,,2,3,1,,Enabled,,,,,
22170,307,22170,FIB,Complete the sentence by writing the proper contraction.<br/><br/>I____(have not) started my assignment.,,,haven't,,,3,3,1,,Enabled,,,,,
22171,307,22171,FIB,Complete the sentence by writing the proper contraction.<br/><br/>____(I am) feeling sick.,,,I'm,,,4,3,1,,Enabled,,,,,
22172,307,22172,FIB,Complete the sentence by writing the proper contraction.<br/><br/>Dave____(is not) going to school today.,,,isn't,,,5,3,1,,Enabled,,,,,
22173,307,22173,FIB,Complete the sentence by writing the proper contraction.<br/><br/>Peter will____(let us) decide what to do.,,,let's,,,6,3,1,,Enabled,,,,,
22174,307,22174,FIB,Complete the sentence by writing the proper contraction.<br/><br/>He_____(must not) be lazy.,,,mustn't,,,7,3,1,,Enabled,,,,,
22175,307,22175,FIB,Complete the sentence by writing the proper contraction.<br/><br/>_____(what is) the date today?,,,what's,,,8,3,1,,Enabled,,,,,
22176,307,22176,FIB,Complete the sentence by writing the proper contraction.<br/><br/>_____(where has) the doctor gone?,,,where's,,,9,3,1,,Enabled,,,,,
22177,307,22177,FIB,Complete the sentence by writing the proper contraction.<br/><br/>Ben____(will not) make it to the game.,,,won't,,,10,3,1,,Enabled,,,,,
22178,307,22178,FIB,Complete the sentence by writing the proper contraction.<br/><br/>Lisa____(has not) submitted her report.,,,hasn't,,,11,3,1,,Enabled,,,,,
22179,307,22179,FIB,Complete the sentence by writing the proper contraction.<br/><br/>You___(are not) permitted to leave the building.,,,aren't,,,12,3,1,,Enabled,,,,,
22180,307,22180,FIB,Complete the sentence by writing the proper contraction.<br/><br/>_____(I had) no idea.,,,I'd ,,,13,3,1,,Enabled,,,,,
22181,307,22181,FIB,Complete the sentence by writing the proper contraction.<br/><br/>____(she will) walk down the hall.,,,she'll,,,14,3,1,,Enabled,,,,,
22182,307,22182,FIB,Complete the sentence by writing the proper contraction.<br/><br/>____(how is) the teacher doing?,,,how's,,,15,3,1,,Enabled,,,,,
22183,307,22183,FIB,Complete the sentence by writing the proper contraction.<br/><br/>John____(will not) attend the meeting.,,,won't,,,16,3,1,,Enabled,,,,,
22184,307,22184,FIB,Complete the sentence by writing the proper contraction.<br/><br/>Josh___(did not) look for my pen.,,,didn't,,,17,3,1,,Enabled,,,,,
22185,307,22185,FIB,Complete the sentence by writing the proper contraction.<br/><br/>____(he is) confident in his abilities.,,,he's,,,18,3,1,,Enabled,,,,,
22186,307,22186,FIB,Complete the sentence by writing the proper contraction.<br/><br/>Kenneth said____(they will) be back.,,,they'll,,,19,3,1,,Enabled,,,,,
22187,307,22187,FIB,Complete the sentence by writing the proper contraction.<br/><br/>_____(we are) going on a field trip.,,,we're,,,20,3,1,,Enabled,,,,,
22188,307,22188,FIB,Complete the sentence by writing the proper contraction.<br/><br/>_____(who has) the ball?,,,who's,,,21,3,1,,Enabled,,,,,
22189,307,22189,FIB,Complete the sentence by writing the proper contraction.<br/><br/>You___(do not) believe in fairies.,,,don't,,,22,3,1,,Enabled,,,,,
22190,308,22190,FIB,"Complete the sentence with the conjunction and, or, but.<br/><br/>You can either walk to school____catch the bus.",,,or,,,4,1,1,,Enabled,,,,,
22191,308,22191,FIB,"Complete the sentence with the conjunction and, or, but.<br/><br/>I want to go to school early____be fully rested when I get there.",,,and,,,5,1,1,,Enabled,,,,,
22192,308,22192,FIB,"Complete the sentence with the conjunction and, or, but.<br/><br/>Josh went home early___he still came home late.",,,but,,,6,1,1,,Enabled,,,,,
22193,308,22193,FIB,"Complete the sentence with the conjunction and, or, but.<br/><br/>You can choose between eating a hotdog____eating vegetable.",,,or,,,7,1,1,,Enabled,,,,,
22194,308,22194,FIB,"Complete the sentence with the conjunction and, or, but.<br/><br/>They will either finish cleaning today__tomorrow.",,,or,,,8,1,1,,Enabled,,,,,
22195,308,22195,FIB,"Complete the sentence with the conjunction and, or, but.<br/><br/>I was going to catch a movie____the movie house is closed.",,,but,,,9,1,1,,Enabled,,,,,
22196,308,22196,FIB,"Complete the sentence with the conjunction and, or, but.<br/><br/>I was excited to cook fish___they ran out of stock.",,,but,,,10,1,1,,Enabled,,,,,
22197,308,22197,FIB,"Complete the sentence with the conjunction and, or, but.<br/><br/>I wanted to take my dog out for a walk____go to the veterinarian.",,,and,,,11,1,1,,Enabled,,,,,
22198,308,22198,FIB,"Complete the sentence with the conjunction and, or, but.<br/><br/>Today, I am going to visit my grandmother___buy some groceries.",,,and,,,12,1,1,,Enabled,,,,,
22199,308,22199,FIB,"Complete the sentence with the conjunction and, or, but.<br/><br/>Tom will either work at home__go to the office.",,,or,,,13,1,1,,Enabled,,,,,
22200,308,22200,FIB,"Complete the sentence with the conjunction and, or, but.<br/><br/>Jesse will either sing a song___perform a dance number.",,,or,,,14,1,1,,Enabled,,,,,
22201,308,22201,FIB,"Complete the sentence with the conjunction and, or, but.<br/><br/>I will be writing an essay___studying for an exam.",,,and,,,15,1,1,,Enabled,,,,,
22202,308,22202,FIB,"Complete the sentence with the conjunctions and, or, but.<br/><br/>I wish I could attend the meeting___I have to prepare for an exam.",,,but,,,16,1,1,,Enabled,,,,,
22203,308,22203,FIB,"Complete the sentence with the conjunctions while, unless, because.<br/><br/>I am going to the doctor_____I am sick.",,,because,,,17,1,1,,Enabled,,,,,
22204,308,22204,FIB,"Complete the sentence with the conjunctions while, unless, because.<br/><br/> Peter will clean the house____I will clean the garden.",,,while,,,5,2,1,,Enabled,,,,,
22205,308,22205,FIB,"Complete the sentence with the conjunctions while, unless, because.<br/><br/>Luke is going to the meeting____an accident happens.",,,unless,,,6,2,1,,Enabled,,,,,
22206,308,22206,FIB,"Complete the sentence with the conjunctions while, unless, because.<br/><br/>I am studying hard____I have an exam tomorrow.",,,because,,,7,2,1,,Enabled,,,,,
22207,308,22207,FIB,"Complete the sentence with the conjunctions while, unless, because, I got hurt____I fell down the stairs.",,,because,,,8,2,1,,Enabled,,,,,
22208,308,22208,FIB,"Complete the sentence with the conjunctions while, unless, because.<br/><br/>It started raining____I was getting my umbrella.",,,while,,,9,2,1,,Enabled,,,,,
22209,308,22209,FIB,"Complete the sentence with the conjunctions while, unless, because.<br/><br/>The store closed____I was heading there.",,,while,,,10,2,1,,Enabled,,,,,
22210,308,22210,FIB,"Complete the sentence with the conjunctions while, unless, because.<br/><br/>The tree fell down_____of the rain.",,,because,,,11,2,1,,Enabled,,,,,
22211,308,22211,FIB,"Complete the sentence with the conjunctions while, unless, because.<br/><br/>You should stop smoking____you want your lungs to go bad.",,,unless,,,12,2,1,,Enabled,,,,,
22212,308,22212,FIB,"Complete the sentence with the conjunctions while, unless, because.<br/><br/>He won't stop crying____his mother comforts him.",,,unless,,,13,2,1,,Enabled,,,,,
22213,308,22213,FIB,"Complete the sentence with the conjunctions while, unless, because.<br/><br/>The people are gloomy because the____prices for food went up.",,,because,,,14,2,1,,Enabled,,,,,
22214,308,22214,FIB,"Complete the sentence with the conjunctions while, unless, because.<br/><br/>The crowd was silent____he was giving his speech.",,,while,,,15,2,1,,Enabled,,,,,
22215,308,22215,FIB,"Complete the sentence with the conjunctions once, if, when.<br/><br/>You should be ready_____I arrive.",,,"once,when",,,16,2,1,,Enabled,,,,,
22216,308,22216,FIB,"Complete the sentence with the conjunctions once, if, when.<br/><br/>I can only go home____the rain stops.",,,"if,when,once",,,17,2,1,,Enabled,,,,,
22217,308,22217,FIB,"Complete the sentence with the conjunctions even though, as long as, yet.<br/><br/>I will be alright_____you come home.",,,as long as,,,18,2,1,,Enabled,,,,,
22218,308,22218,FIB,"Complete the sentence with the conjunctions even though, as long as, yet.<br/><br/>I tried my best_____I still failed.",,,yet,,,19,2,1,,Enabled,,,,,
22219,308,22219,FIB,"Complete the sentence with the conjunctions even though, as long as, yet.<br/><br/>I passed my exam_____I barely studied.",,,even though,,,20,2,1,,Enabled,,,,,
22220,308,22220,FIB,"Complete the sentence with the conjunctions even though, as long as, yet.<br/><br/>Business will continue____people demand this product.",,,as long as,,,21,2,1,,Enabled,,,,,
22221,308,22221,FIB,"Complete the sentence with the conjunctions even though, as long as, yet.<br/><br/>The captain will continue serving with us_____he does not decide to retire.",,,as long as,,,22,2,1,,Enabled,,,,,
22222,308,22222,FIB,"Complete the sentence with the conjunctions even though, as long as, yet.<br/><br/>I still decided to continue working____I was tired.",,,even though,,,23,2,1,,Enabled,,,,,
22223,308,22223,FIB,"Complete the sentence with the conjunctions even though, as long as, yet.<br/><br/>I still went to school_____my doctor advised me not to.",,,even though,,,24,2,1,,Enabled,,,,,
22224,308,22224,FIB,"Complete the sentence with the conjunctions provided that, and, nor.<br/><br/>Neither John____Patrick will win the competition.",,,nor,,,4,3,1,,Enabled,,,,,
22225,308,22225,FIB,"Complete the sentence with the conjunctions provided that, and, nor.<br/><br/>I will work for you______you pay me well.",,,provided that,,,5,3,1,,Enabled,,,,,
22226,308,22226,FIB,"Complete the sentence with the conjunctions provided that, and, nor.<br/><br/>The cat chased the mouse____it was getting annoying.",,,and,,,6,3,1,,Enabled,,,,,
22227,308,22227,FIB,"Complete the sentence with the conjunctions provided that, and, nor.<br/><br/>We are running out of electricity____people need it for many things.",,,and,,,7,3,1,,Enabled,,,,,
22228,308,22228,FIB,"Complete the sentence with the conjunctions provided that, and, nor.<br/><br/>He will help you_____you cooperate with him.",,,provided that,,,8,3,1,,Enabled,,,,,
22229,308,22229,FIB,"Complete the sentence with the conjunctions provided that, and, nor.<br/><br/>Steve said he will support you in becoming president_____you do your job well.",,,provided that,,,9,3,1,,Enabled,,,,,
22230,308,22230,FIB,"Complete the sentence with the conjunctions provided that, and, nor.<br/><br/>Neither the man___the woman know what the problem is.",,,neither,,,10,3,1,,Enabled,,,,,
22231,308,22231,FIB,"Complete the sentence with the conjunctions provided that, and, nor.<br/><br/>Neither the engineer____developer can work fast enough.",,,neither,,,11,3,1,,Enabled,,,,,
22232,308,22232,FIB,"Complete the sentence with the conjunctions but, because, until.<br/><br/>He won't stop eating____he is full. ",,,until,,,12,3,1,,Enabled,,,,,
22233,308,22233,FIB,"Complete the sentence with the conjunctions but, because, until.<br/><br/>The door is open____someone is blocking it. ",,,but,,,13,3,1,,Enabled,,,,,
22234,308,22234,FIB,"Complete the sentence with the conjunctions but, because, until.<br/><br/>I won't go home____I finished studying.",,,until,,,14,3,1,,Enabled,,,,,
22235,308,22235,FIB,"Complete the sentence with the conjunctions but, because, until.<br/><br/>He is helping us_____he is worried about us.",,,because,,,15,3,1,,Enabled,,,,,
22236,308,22236,FIB,"Complete the sentence with the conjunctions but, because, until.<br/><br/>It is getting hot____summer is coming.",,,because,,,16,3,1,,Enabled,,,,,
22237,308,22237,FIB,"Complete the sentence with the conjunctions but, because, until.<br/><br/>I like to sleep in the morning____I have so many things to do.",,,but,,,17,3,1,,Enabled,,,,,
22238,308,22238,FIB,"Complete the sentence with the conjunctions but, because, until.<br/><br/>He is standing there_____he is giving out fliers.",,,because,,,18,3,1,,Enabled,,,,,
22239,308,22239,FIB,"Complete the sentence with the conjunctions but, because, until.<br/><br/>He will not leave____he speaks with the manager.",,,until,,,19,3,1,,Enabled,,,,,
22240,309,22240,FIB,"Write the subordinating conjunction in the sentence.<br/><br/>I hate spiders, because they are creepy and crawly.",,,because,,,1,3,1,,Enabled,,,,,
22241,309,22241,FIB,"Write the subordinating conjunction in the sentence.<br/><br/>All the power went out, because the power supply exploded.",,,because,,,2,3,1,,Enabled,,,,,
22242,309,22242,FIB,"Write the subordinating conjunction in the sentence.<br/><br/>I prefer orange juice, although mango juice isn't bad as well.",,,although,,,3,3,1,,Enabled,,,,,
22243,309,22243,FIB,"Write the subordinating conjunction in the sentence.<br/><br/>I cleaned the bathroom, since it was very dirty.",,,since,,,4,3,1,,Enabled,,,,,
22244,309,22244,FIB,"Write the subordinating conjunction in the sentence.<br/><br/>The men held a party, after their families came back from abroad.",,,after,,,5,3,1,,Enabled,,,,,
22245,309,22245,FIB,"Write the subordinating conjunction in the sentence.<br/><br/>The police were already investigating the area, before the crime happened.",,,before,,,6,3,1,,Enabled,,,,,
22246,309,22246,FIB,"Write the subordinating conjunction in the sentence.<br/><br/>I am happy for her achievements, however she should not be arrogant.",,,however,,,7,3,1,,Enabled,,,,,
22247,309,22247,FIB,"Write the subordinating conjunction in the sentence.<br/><br/>He will stay here, until he is called.",,,until,,,8,3,1,,Enabled,,,,,
22248,309,22248,FIB,"Write the subordinating conjunction in the sentence.<br/><br/>I will go to the mall, if I have finished my chores.",,,if,,,9,3,1,,Enabled,,,,,
22249,309,22249,FIB,"Write the subordinating conjunction in the sentence.<br/><br/>She got angry, because someone insulted her.",,,because,,,10,3,1,,Enabled,,,,,
22250,309,22250,FIB,"Write the subordinating conjunction in the sentence.The party will start, after everyone arrives.",,,after,,,11,3,1,,Enabled,,,,,
22251,309,22251,FIB,"Write the subordinating conjunction in the sentence.<br/><br/>The soldiers are prepared for anything, although it was peaceful everywhere.",,,although,,,12,3,1,,Enabled,,,,,
22252,309,22252,FIB,"Write the subordinating conjunction in the sentence.<br/><br/>I have to go to work, as much as I like to sleep.",,,as much as,,,13,3,1,,Enabled,,,,,
22253,309,22253,FIB,"Write the subordinating conjunction in the sentence.<br/><br/>The window is broken, because someone threw a rock.",,,because,,,14,3,1,,Enabled,,,,,
22254,309,22254,FIB,Write the subordinating conjunction in the sentence.<br/><br/>I was talking while Peter was distracting me.,,,while,,,15,3,1,,Enabled,,,,,
22255,309,22255,FIB,"Write the subordinating conjunction in the sentence.<br/><br/>You need to clean the classroom, before going home.",,,before,,,16,3,1,,Enabled,,,,,
22256,309,22256,FIB,"Write the subordinating conjunction in the sentence.<br/><br/>You have to be prepared, wherever you go.",,,wherever,,,17,3,1,,Enabled,,,,,
22257,309,22257,FIB,"Write the subordinating conjunction in the sentence.<br/><br/>The baker talking to me, while he waited for the cake to finish baking.",,,while,,,18,3,1,,Enabled,,,,,
22258,309,22258,FIB,"Write the subordinating conjunction in the sentence.<br/><br/>I really wanted to buy a new car, although my old one is still in good condition.",,,although,,,19,3,1,,Enabled,,,,,
22259,309,22259,FIB,Write the subordinating conjunction in the sentence.<br/><br/>He won't stop crying unless his mother is around.,,,unless,,,20,3,1,,Enabled,,,,,
22260,309,22260,FIB,"Write the subordinating conjunction in the sentence.<br/><br/>The store was preparing for a sale, before they officially start opening.",,,before,,,1,2,1,,Enabled,,,,,
22261,309,22261,FIB,"Write the subordinating conjunction in the sentence.<br/><br/>The crowd gathered together, while the game was going on.",,,while,,,2,2,1,,Enabled,,,,,
22262,309,22262,FIB,"Write the subordinating conjunction in the sentence.<br/><br/>I was very diligent in my studies, however I still found the exam hard.",,,however,,,3,2,1,,Enabled,,,,,
22263,309,22263,FIB,"Write the subordinating conjunction in the sentence.<br/><br/>John failed in his exam, because he did not study.",,,because,,,4,2,1,,Enabled,,,,,
22264,309,22264,FIB,"Write the subordinating conjunction in the sentence.<br/><br/>People will never improve, if you keep on insulting their efforts.",,,if,,,5,2,1,,Enabled,,,,,
22265,309,22265,FIB,"Write the subordinating conjunction in the sentence.<br/><br/>You need to be patient with other people, because not everyone is made the same way.",,,because,,,6,2,1,,Enabled,,,,,
22266,309,22266,FIB,"Write the subordinating conjunction in the sentence.<br/><br/>The turtle is hiding in its shell, because it is scared.",,,because,,,7,2,1,,Enabled,,,,,
22267,309,22267,FIB,"Write the subordinating conjunction in the sentence.<br/><br/>The people started leaving, after the event was done.",,,after,,,8,2,1,,Enabled,,,,,
22268,309,22268,FIB,"Write the subordinating conjunction in the sentence.<br/><br/>You should learn to cook, whenever you find the time.",,,whenever,,,9,2,1,,Enabled,,,,,
22269,309,22269,FIB,"Write the subordinating conjunction in the sentence.<br/><br/>I was scared, since the ground started shaking.",,,since,,,10,2,1,,Enabled,,,,,
22270,309,22270,MC,"Choose the subordinating conjunction in the sentence.<br/><br/>Peter and I went to the mall. This is because, it was a hot day.",,,,,,11,2,1,,Enabled,,,,,
22271,309,22271,MC,"Choose the subordinating conjunction in the sentence.<br/><br/>John decided to go home and sleep. Although, the day was still bright and early.",,,,,,12,2,1,,Enabled,,,,,
22272,309,22272,MC,"Choose the subordinating conjunction in the sentence.<br/><br/>He won't abandon you, even if you are in trouble.",,,,,,13,2,1,,Enabled,,,,,
22273,309,22273,MC,"Choose the subordinating conjunction in the sentence.<br/><br/>You will succeed, as long as you do not give up.",,,,,,14,2,1,,Enabled,,,,,
22274,309,22274,MC,"Choose the subordinating conjunction in the sentence.<br/><br/>He should not be cruel to his siblings, because they are family.",,,,,,15,2,1,,Enabled,,,,,
22275,309,22275,MC,"Choose the subordinating conjunction in the sentence.<br/><br/>He will catch up to us, after he is done making the reports.",,,,,,16,2,1,,Enabled,,,,,
22276,309,22276,MC,"Choose the subordinating conjunction in the sentence.<br/><br/>We must prepare for emergencies, in case something bad happens.",,,,,,17,2,1,,Enabled,,,,,
22277,309,22277,MC,"Choose the subordinating conjunction in the sentence.<br/><br/>He won the competition, although he had a difficult time.",,,,,,18,2,1,,Enabled,,,,,
22278,309,22278,MC,"Choose the subordinating conjunction in the sentence.<br/><br/>We need to be in the airport, an hour before our flight.",,,,,,19,2,1,,Enabled,,,,,
22279,309,22279,MC,"Choose the subordinating conjunction in the sentence.<br/><br/>He will attend the meeting, unless there is an emergency.",,,,,,20,2,1,,Enabled,,,,,
22280,309,22280,MC,"Choose the subordinating conjunction in the sentence.<br/><br/>The sky will always be above you,wherever you are.",,,,,,1,1,1,,Enabled,,,,,
22281,309,22281,MC,"Choose the subordinating conjunction in the sentence.<br/><br/>Please immediately go to the office, as soon as you arrive in New York.",,,,,,2,1,1,,Enabled,,,,,
22282,309,22282,MC,"Choose the subordinating conjunction in the sentence.<br/><br/>The fire went out,after the firemen sprayed water on the building.",,,,,,3,1,1,,Enabled,,,,,
22283,309,22283,MC,"Choose the subordinating conjunction in the sentence.<br/><br/>He is taking notes, while listening to the lecture.",,,,,,4,1,1,,Enabled,,,,,
22284,309,22284,MC,"Choose the subordinating conjunction in the sentence.<br/><br/>We will be paid extra, provided that we do our job well.",,,,,,5,1,1,,Enabled,,,,,
22285,309,22285,MC,"Choose the subordinating conjunction in the sentence.<br/><br/>The wind is getting stronger, because a typhoon is coming.",,,,,,6,1,1,,Enabled,,,,,
22286,309,22286,MC,"Choose the subordinating conjunction in the sentence.<br/><br/>The boat sank, even though it was well made.",,,,,,7,1,1,,Enabled,,,,,
22287,309,22287,MC,"Choose the subordinating conjunction in the sentence.<br/><br/>The train will arrive, before noon.",,,,,,8,1,1,,Enabled,,,,,
22288,309,22288,MC,"Choose the subordinating conjunction in the sentence.<br/><br/>Peter is talented in drawing, whereas John is talented in painting.",,,,,,9,1,1,,Enabled,,,,,
22289,309,22289,MC,"Choose the subordinating conjunction in the sentence.<br/><br/>I cleaned the room,after the party ended.",,,,,,10,1,1,,Enabled,,,,,
22290,309,22290,MC,"Choose the subordinating conjunction in the sentence.<br/><br/>He was in the bathroom, while I was looking for him.",,,,,,11,1,1,,Enabled,,,,,
22291,309,22291,MC,"Choose the subordinating conjunction in the sentence.<br/><br/>You should carry some medicine, in case your allergies act up.",,,,,,12,1,1,,Enabled,,,,,
22292,309,22292,MC,"Choose the subordinating conjunction in the sentence.<br/><br/>Do not leave your things, unless you want it to disappear.",,,,,,13,1,1,,Enabled,,,,,
22293,309,22293,MC,"Choose the subordinating conjunction in the sentence.<br/><br/>You can go home, once you are done cleaning.",,,,,,14,1,1,,Enabled,,,,,
22294,309,22294,MC,"Choose the subordinating conjunction in the sentence.<br/><br/>The window broke, even though nothing was used to break it.",,,,,,15,1,1,,Enabled,,,,,
22295,309,22295,MC,"Choose the subordinating conjunction in the sentence.<br/><br/>We were walking, when suddenly it rained.",,,,,,16,1,1,,Enabled,,,,,
22296,309,22296,MC,"Choose the subordinating conjunction in the sentence.<br/><br/>Peter was silent, while everyone else was talking.",,,,,,17,1,1,,Enabled,,,,,
22297,309,22297,MC,"Choose the subordinating conjunction in the sentence.<br/><br/>He will keep working, until he is done with everything.",,,,,,18,1,1,,Enabled,,,,,
22298,309,22298,MC,"Choose the subordinating conjunction in the sentence.<br/><br/>The car broke down, because it was already old.",,,,,,19,1,1,,Enabled,,,,,
22299,309,22299,MC,"Choose the subordinating conjunction in the sentence.<br/><br/> He stopped talking, after the teacher scolded him.",,,,,,20,1,1,,Enabled,,,,,
22300,310,22300,FIB,Complete the sentence by filling out the correct correlative conjunction.<br/><br/>It is______John or Richard that will bring home the trophy.,,,either,,,1,3,1,,Enabled,,,,,
22301,310,22301,FIB,Complete the sentence by filling out the correct correlative conjunction.<br/><br/>The show will either be cancelled__delayed later.,,,or,,,2,3,1,,Enabled,,,,,
22302,310,22302,FIB,Complete the sentence by filling out the correct correlative conjunction.The government will______succumb nor retreat against threats.,,,neither,,,3,3,1,,Enabled,,,,,
22303,310,22303,FIB,Complete the sentence by filling out the correct correlative conjunction.<br/><br/>Both Susan____Patricia will represent the class.,,,and,,,4,3,1,,Enabled,,,,,
22304,310,22304,FIB,Complete the sentence by filling out the correct correlative conjunction.<br/><br/>It is____Class A and Class B that will compete for the finals.,,,both,,,5,3,1,,Enabled,,,,,
22305,310,22305,FIB,Complete the sentence by filling out the correct correlative conjunction.<br/><br/>The sentence is not only sensible_____easy to understand,,,but also,,,6,3,1,,Enabled,,,,,
22306,310,22306,FIB,Complete the sentence by filling out the correct correlative conjunction.He is____intelligent but also humble.,,,not only,,,7,3,1,,Enabled,,,,,
22307,310,22307,FIB,Complete the sentence by filling out the correct correlative conjunction.<br/><br/>He would rather dance____sing a song.,,,than,,,8,3,1,,Enabled,,,,,
22308,310,22308,FIB,Complete the sentence by filling out the correct correlative conjunction.<br/><br/>Peter would_____talk about sports than school.,,,rather,,,9,3,1,,Enabled,,,,,
22309,310,22309,FIB,Complete the sentence by filling out the correct correlative conjunction.<br/><br/>You can either help cook dinner___clean the kitchen.,,,or,,,10,3,1,,Enabled,,,,,
22310,310,22310,FIB,Complete the sentence by filling out the correct correlative conjunction.<br/><br/>You can_____walk to school or take the bus.,,,either,,,11,3,1,,Enabled,,,,,
22311,310,22311,FIB,Complete the sentence by filling out the correct correlative conjunction.<br/><br/>It is neither my fault____Luke's fault.,,,nor,,,12,3,1,,Enabled,,,,,
22312,310,22312,FIB,"Complete the sentence by filling out the correct correlative conjunction.<br/><br/>Just as you love to dance,___does Beth.",,,so,,,13,3,1,,Enabled,,,,,
22313,310,22313,FIB,Complete the sentence by filling out the correct correlative conjunction.<br/><br/>The issue is not whether you like it___not.,,,or,,,14,3,1,,Enabled,,,,,
22314,310,22314,FIB,Complete the sentence by filling out the correct correlative conjunction.<br/><br/>Not only do you have to stay at school____have to attend make up class.,,,but also,,,15,3,1,,Enabled,,,,,
22315,310,22315,FIB,Complete the sentence by filling out the correct correlative conjunction.______I nor Harold are happy with the results.,,,Neither,,,16,3,1,,Enabled,,,,,
22316,310,22316,FIB,Complete the sentence by filling out the correct correlative conjunction.<br/><br/>I would_____sleep outside than sleep in this messy room.,,,rather,,,17,3,1,,Enabled,,,,,
22317,310,22317,FIB,"Complete the sentence by filling out the correct correlative conjunction.<br/><br/>He will_____talk about physics, but also talk about mathematics.",,,not only,,,18,3,1,,Enabled,,,,,
22318,310,22318,FIB,Complete the sentence by filling out the correct correlative conjunction.<br/><br/>Both the question_____answer are wrong.,,,and,,,19,3,1,,Enabled,,,,,
